CPF,primeiro_nome,ultimo_nome,sexo,idade
70439914461,Don,Mcaleer,male,89
27295108265,Debra,Thayer,female,96
71375288555,Henry,Magers,male,19
50359164052,Shirley,Napier,female,7
53065349373,Lydia,Brown,female,30
91767980846,Betty,Brock,female,31
50656726995,Christy,Neubert,female,46
13604968313,Floyd,Brown,male,10
28626039077,Stephanie,Tatar,female,28
64629820487,Brenda,Gray,female,34
94904154605,Joan,Reed,female,62
70905755823,Lisa,Smedley,female,62
47853089704,Joseph,Shawgo,male,12
32345191986,Allison,Tran,female,43
94700269950,Kim,Martinez,female,16
78119565106,Dan,Wegner,male,95
73758593709,Catherine,Conley,female,66
25914225808,Josephine,Best,female,40
68617243345,George,Seabaugh,male,9
94643104954,Steven,Flores,male,64
98885752326,Joe,Barrera,male,91
99427176514,Wendell,Church,male,56
17853082974,Connie,Eastwood,female,23
73899358819,Jason,Barnhart,male,80
54869122407,Ralph,Decker,male,65
96607962864,Wendy,Evans,female,68
45068304503,Douglas,Babcock,male,72
52192207359,Jacquelyn,Gagnon,female,77
16850389326,Kenneth,Denning,male,72
97614643817,Michelle,Widdows,female,64
55465181755,Myrtle,Mejia,female,2
71473820545,Rhonda,Jagger,female,29
55954193166,Israel,Shell,male,28
30064477617,Daniel,Davis,male,12
69501258687,Pedro,Middleton,male,66
90032986808,Luke,Weller,male,18
73985412403,Mary,Paradis,female,69
83297004299,Robert,Marler,male,91
10740593253,Matthew,Oslund,male,91
71984997410,Lawrence,Moore,male,50
84900890596,James,Benningfield,male,89
28639805374,Rhoda,Frizell,female,71
31035711439,Brian,Ivy,male,92
97712675800,Irene,Fesperman,female,71
51161534138,Cliff,Griswold,male,54
46969925968,Angela,Richey,female,36
24292684113,Judy,Yu,female,47
55963780391,Brian,Herrera,male,52
82385209142,Kaitlin,Smith,female,95
13563372922,Mike,Mullikin,male,83
50143084403,Amanda,Moberg,female,34
16655589269,Tammy,Sliz,female,40
95894255980,Robert,Petty,male,77
45234791218,Ramona,Harris,female,32
63211473462,Joseph,Smith,male,60
81182750415,Lanelle,Hunter,female,29
25556966587,Christina,Wells,female,36
51370419091,Julio,Davis,male,100
20437760741,Larry,Mortenson,male,69
98218376019,Jane,Arriaga,female,75
29977813612,Robert,Kim,male,4
63127744972,Nancy,Buchanan,female,29
35833314526,Georgia,Eubank,female,23
89816232945,Walter,Smith,male,46
37191355733,Steven,Ness,male,62
50470845621,Kathleen,Heelan,female,33
51877978950,Lillian,Vasquez,female,70
22716158324,Eric,Williams,male,63
15818595600,Tanya,Bell,female,67
59878830234,James,Johnson,male,2
60858067253,Janet,Blair,female,69
11752476229,William,Grubbs,male,97
36085575373,Thomas,Maltie,male,68
52541869459,Chad,Turner,male,63
95527772208,Michael,Shafer,male,90
42355095914,Joan,Burnham,female,26
22292992565,Seth,Restivo,male,39
40703592746,Dorothy,Sherman,female,76
34166546420,William,Wilson,male,12
28145489741,Lenore,Torres,female,15
54868964222,Dorothy,Bailey,female,78
41453300052,Lester,Townsend,male,100
84993480371,Suzanne,Kloeck,female,97
70211123038,David,Silk,male,94
22315059670,Nina,Wiles,female,31
20629972997,Thomas,Blackshear,male,100
52117669020,Silvia,Smith,female,78
34187036616,Harold,Shannon,male,68
62982558118,Teresa,Grant,female,74
45750138033,Dustin,Lovelock,male,26
25417691709,David,Nelson,male,3
96207835413,Joseph,Caldwell,male,69
65034961627,Marvin,Hudson,male,50
89079083859,Sally,Kryder,female,10
26295889701,David,Haas,male,57
77291653515,Daniel,Wiley,male,54
52185890989,William,Lheureux,male,87
49494995839,Michael,Wiggin,male,38
38811689367,Jared,Ault,male,68
96361355381,William,Harden,male,83
89385233059,Kristen,Patel,female,59
85448277381,Gary,Tipton,male,94
30803413360,Kristen,Luckett,female,95
35352212418,Linda,Sloan,female,78
31612685910,Patrick,Banker,male,46
27494014075,Edward,Colson,male,69
45496176333,Earl,Rankin,male,7
16698623044,Malcolm,Bailey,male,56
94950369065,Michelle,Smith,female,71
79456100795,James,Wilkinson,male,47
63953325449,Deanne,Barnett,female,78
85800430895,Sandra,French,female,66
93563070296,Willie,Mccorkle,male,26
73401371569,Hazel,Mayo,female,49
70040968677,Edmund,Rogers,male,92
30026689955,David,Meyer,male,60
54869063569,Laura,Broadwater,female,10
51204669125,Eddie,Eldridge,male,73
79610362569,John,Carroll,male,74
90317125837,Austin,Hodge,male,71
81062720906,Michele,Blake,female,44
67983324009,Gretchen,Cranker,female,92
62390406916,Daniel,Rembert,male,73
67936291298,Laura,Borrego,female,31
43104411821,Michelle,Ransom,female,81
81409536395,Jerome,Gabbamonte,male,15
73193163421,Meagan,Mcdaniel,female,29
44553185505,Barbara,Emerson,female,57
59716125785,Joyce,Nickel,female,66
20423237783,Ann,Gower,female,30
36772769412,Fred,Garrett,male,84
69411080579,Ehtel,Haynes,female,56
35514551449,William,Marino,male,79
76016951039,Ruby,Stenson,female,12
57905388928,Alfredo,Morlino,male,44
66304538730,Sheila,Brewster,female,66
54697421265,Mildred,Smith,female,86
36983421660,Irene,Herceg,female,34
42054318288,Alice,Gutierrez,female,95
85049383391,Karen,Stubbs,female,90
45452796455,Jacqueline,Pennington,female,51
58003642922,Alison,Gill,female,10
71125368467,Rachel,White,female,25
52268682998,Delsie,Casper,female,83
97257091971,Patricia,Stein,female,9
77653756757,David,Temple,male,64
80328794567,Joan,Mabery,female,3
79647832106,Celia,Taft,female,94
13139917681,Shannon,Rhynes,female,70
78242667818,Lilly,Coplin,female,91
54098749259,Roy,Bonifer,male,14
11574962445,Cory,Paull,male,17
43979781421,Susan,Staples,female,88
68426111387,Linda,Craig,female,85
29402548556,Marilyn,Davidson,female,22
27507111296,Ben,Britton,male,49
83677576802,Janice,Shatley,female,63
13027228309,Cody,Huddleston,male,7
92902877481,Mark,Stiles,male,48
27489138701,Juanita,Hunt,female,57
24011125196,Kristy,Monroy,female,48
21347064475,David,Edgington,male,92
96794119231,William,Baylor,male,74
87458885282,Adam,Kitts,male,84
79684199310,William,Combs,male,41
64201017434,Cindy,Laney,female,51
13463951952,Nick,Wilcher,male,49
66982195928,Adeline,Lancaster,female,5
96002093015,Andrew,Chapman,male,57
92005388869,Harriette,Arellano,female,44
36124817529,John,Vachon,male,81
36578068340,Thomas,Carpenter,male,47
44391990286,John,Griffin,male,87
64057244127,Armando,Aberle,male,59
39505382863,Elouise,Buckley,female,77
92117043757,Carmen,Nowicki,female,79
88870824156,Scott,Padilla,male,19
92763899942,Leroy,Dortch,male,59
30985632163,Antonio,Fleming,male,32
71816872664,Daniel,Smith,male,55
89537782819,Richard,Laird,male,14
50929006635,Roslyn,Pfeiffer,female,89
28188278224,Juan,Myers,male,52
51814826448,Denver,Vasques,male,40
89499472390,Earl,Tomita,male,3
45733927026,Albert,Harris,male,64
10204719916,Christopher,Lyons,male,64
15729686580,Jennifer,Atchison,female,100
25364648659,Marcia,Militello,female,16
68090522575,Kristen,George,female,68
62651841017,Celia,Brinson,female,4
35486956478,Shandra,Garcia,female,90
34309706857,Earnest,Asberry,male,48
13067315201,Daniel,Anderson,male,86
75663186447,Anthony,Clark,male,25
38147413044,Edward,Ybarra,male,97
61767787254,Susan,Rusnak,female,88
92483478918,Myrtle,Vaughn,female,43
24498561595,Florence,Denney,female,67
27641901497,Elsie,Farrar,female,11
52647458626,Colleen,Fisher,female,30
73270383109,Kendall,Hollingshead,male,42
45916144142,Johnathan,Rinkel,male,4
16506250533,Jeffrey,Spells,male,32
96856286858,Gordon,Hatton,male,74
49634432967,Aubrey,Weaver,male,87
57410973662,Matthew,Digirolamo,male,7
44343437485,Kenneth,Chatman,male,51
49312195786,Evelyn,White,female,86
96425068620,Edith,Duguay,female,7
72941874444,Lawrence,Cervantes,male,66
43618173726,Edward,Broyles,male,94
77769824679,Denise,Hernandez,female,89
56710988037,Monica,Johnson,female,19
41819431628,Richard,Quan,male,41
88734713311,Aaron,Butterworth,male,40
69560213155,Jared,Colbert,male,58
74768374071,Tyron,Guel,male,87
21684406550,Michelle,Young,female,75
15438373241,Ross,Dickman,male,37
34305154193,Daniel,Ferguson,male,68
25460938539,Michele,Voves,female,86
50592942320,Aretha,Avey,female,55
46715521784,Gertrude,Diaz,female,77
99514957740,Ernest,Walls,male,92
59480050798,Joe,Foulk,male,68
88785026831,Bethany,Wearing,female,58
59340693770,Basilia,Coats,female,77
85523800728,Cynthia,Stefaniak,female,100
42949934071,Tracy,Smith,male,100
92423105990,Von,Mangrum,male,78
31179958145,Harry,Kraus,male,80
54468111791,Sara,Randolph,female,27
10375254979,Thomas,Bass,male,1
83107933939,Betty,Franklin,female,79
97695151490,Tressa,Self,female,38
53337098238,Linda,Leitner,female,17
66555501710,Robert,Rodriguez,male,72
87757026558,Jon,Yingling,male,68
34927695178,Roger,Barrett,male,45
47447818570,Renee,Miller,female,93
26500176976,Anthony,Nagel,male,13
99941020294,Sheryl,Cuellar,female,76
63667627851,Matthew,Price,male,1
73604891990,Gilbert,Carr,male,43
97796818674,Lori,Chevalier,female,79
61308734634,Michael,Hemp,male,100
70199108110,William,Kelleher,male,75
71365930730,Michael,Edmondson,male,75
71792599991,John,Martinez,male,40
26989252809,Gary,Corrigan,male,35
47968236843,Rita,Conditt,female,52
81067105823,Thomas,Greggs,male,4
25280988815,Alan,Bush,male,10
40197820193,Roy,Haines,male,50
77374980096,Carlos,Houghton,male,31
50491238155,David,Porter,male,20
41193815936,Eula,Appel,female,93
42631371606,Corey,Bruce,male,82
76185387166,Brenda,Longoria,female,62
22710709410,Scott,Martin,male,91
91661623153,Joan,Harris,female,5
51740462278,Ryan,Mckay,male,6
96753059665,Vanessa,Smith,female,25
36200867985,Dale,Bantz,male,49
66436674971,Rebecca,Doleman,female,12
81922197616,David,Bank,male,37
74479622408,Michael,Macdonald,male,24
63614404484,Donald,Tabor,male,38
32759442347,Denise,Watson,female,32
26165599394,Kathleen,Dahlke,female,74
61572515752,Rita,Lyerly,female,69
97966662545,George,Brandon,male,26
51069287367,Peggy,Trentman,female,49
60771488066,Bradley,Rawson,male,46
72156866629,Eric,Grijalva,male,7
86268234347,Patrick,Yeaton,male,22
93551596308,Douglas,Taylor,male,33
47605703686,Laura,Walker,female,37
37840204854,James,Black,male,88
23112515791,Chad,Davidson,male,82
51438915807,William,Barbour,male,66
55961653275,Antonio,Mason,male,23
86789427282,Joseph,Rios,male,35
11731593740,Rita,Foye,female,57
53843380536,Allison,Mcminn,female,7
41136885016,Troy,Orlikowski,male,81
86923948740,Jackie,Conley,female,11
33310824279,Kenneth,Mitchell,male,34
58574461853,Gary,Blum,male,2
85182217143,Robert,Cook,male,54
56574902281,James,Parker,male,12
86572763306,Allen,Frazier,male,90
94187854921,Sabrina,Wright,female,68
96005145371,Mary,White,female,53
53296860054,Matthew,Ewing,male,82
78547047294,Joshua,Varner,male,28
62336725451,Nina,Mayle,female,69
22307272281,Alex,Ocasio,male,78
76191576818,Chad,Scheulen,male,59
92028814694,Charla,Hewes,female,34
64593154220,Velma,Klein,female,97
12236799441,Roberto,Dear,male,20
49895553912,Sandra,Maddox,female,50
17847114706,Rebecca,Molina,female,23
55970520719,Tillie,Harris,female,94
49760794380,Steven,Lee,male,94
88752388801,Melvin,Behrens,male,44
38350538073,David,Sims,male,91
48905182836,Terry,Guerra,female,37
55607186331,William,Cotton,male,22
70026341243,Larry,Powell,male,15
92074731116,Rebecca,Freeman,female,4
45642192619,David,Edwards,male,63
73609452985,Roger,Rankins,male,70
25500507315,Tommy,Bland,male,77
28690526387,Carolyn,Drahota,female,82
89757061543,Suzanne,Babcock,female,8
43729898206,Lance,Villagomez,male,52
60423729729,Paul,Anderson,male,48
68224528454,Diana,Lowrie,female,45
68589554258,Ruby,Mischke,female,42
64962822051,Rebecca,Gonzalez,female,41
97365006091,Mitchell,Ash,male,13
71718935162,Thomas,Harbeson,male,18
16764065120,Larry,Wagner,male,44
62565754038,Chris,Keeney,female,34
17395610240,Paul,Dettloff,male,85
14375478918,James,Berry,male,66
35523453621,Andy,Huff,male,13
92729781151,Fredericka,Young,female,4
28609572104,Janet,Alva,female,87
74667589243,Patricia,Johnstone,female,90
38967383668,Danielle,Fields,female,57
89607801799,Evelyn,Starling,female,30
75461494322,Scott,Warren,male,47
93577497634,Rachel,Rayos,female,49
22909958733,Jessica,Lifford,female,79
19524488889,Donald,Mitchelle,male,28
17912534100,Mattie,Tso,female,18
74980471347,Mark,Jimenez,male,87
66689015582,Arthur,Shoemaker,male,65
16218579440,William,Mccloud,male,43
41401124026,Maria,Mccormick,female,31
41782913268,Elizabeth,Santiago,female,93
11770674715,Albert,Stannard,male,12
55001765834,Jennifer,Clifford,female,21
80659741082,Chad,Fisher,male,55
64410109283,Claire,Tolliver,female,62
52167728945,Courtney,Tate,female,24
38592924241,Christopher,Herrmann,male,62
24718279203,Alex,Schappert,male,67
29478297193,Dallas,Shropshire,male,93
42121351707,Eugene,Henderson,male,99
16995750085,Donald,Staab,male,73
29363303388,Carolyn,Underwood,female,55
37041606707,George,Remmick,male,17
48532911495,Wayne,Edwards,male,77
35905928336,Roy,Chapman,male,97
21049429688,Brent,Saballos,male,30
90600931387,William,Torres,male,69
37442205063,Ryan,Reed,male,45
22015343197,Gregory,Villeda,male,78
94987233397,Clay,Vasquez,male,36
74776265365,Carolin,Rabe,female,57
92569531957,Jack,Pfundt,male,1
34441544611,Keri,George,female,26
98433552684,Helen,Bowman,female,37
54438517366,Mike,Drake,male,83
49922876237,Christine,Kimble,female,80
70677864144,Megan,Dubois,female,99
14145191212,Leon,Davis,male,25
79524413134,Jessica,Seal,female,59
78605719329,Victoria,Oconnor,female,99
63353437945,Mary,Rayford,female,97
80601354694,Arthur,Lewis,male,17
81617127670,Wendy,Stewart,female,24
87742385602,Michael,Walton,male,27
99815635776,Brian,Thornton,male,86
73170397472,William,Collins,male,92
40433126769,Oscar,Ruiz,male,61
10915153077,Arthur,Soper,male,70
66306256796,Jon,King,male,60
79904175191,Robert,Carte,male,18
42342283819,Roger,Butler,male,73
12157231653,Gregory,Jaculina,male,18
82367220463,Mary,Corbett,female,32
18476696210,John,Boone,male,77
47530558734,Magdalene,Roberts,female,34
84302994611,Daniel,Olney,male,75
90916794274,Kathryn,Hunter,female,67
39571031664,Elvira,Ormond,female,66
31641128016,Kevin,Haynes,male,67
49029499052,Holly,Feaster,female,48
74274009980,Linda,Larson,female,60
86561886871,Carol,Giffin,female,30
20833732317,Mary,Higgins,female,52
36221729653,Rick,Brandon,male,88
88046474290,Anita,Ramsey,female,7
55808609040,Shelley,Shuffler,female,83
38818506125,Cassandra,Maya,female,84
11747838120,Brian,Scales,male,34
79471877232,Joseph,Paisley,male,42
72494807199,Katherine,Burkett,female,24
97719507631,Bonnie,Clarke,female,48
12173771797,Lisa,Johnsen,female,48
30950052826,Michael,Henderson,male,19
91993037207,Tina,Cleary,female,25
90334890113,Sarah,Landrum,female,43
75467692665,Edward,Way,male,35
95519835435,Carol,Garfield,female,39
49265003617,Sherrie,Naranjo,female,11
68544954712,Juan,Bryan,male,61
36344887662,Leroy,Child,male,39
41428260365,Andrew,Stewart,male,63
36515011086,Alyssa,Pares,female,41
90993463720,Kristopher,Mcclendon,male,72
46591982816,Mary,Corkins,female,24
49357446385,Corine,Greenwood,female,46
26765365053,Walter,Silva,male,91
53686045079,Mary,Tawwater,female,62
16603512776,Eva,Taylor,female,38
47289977862,Queen,Pruitt,female,53
68789945562,Jeffrey,Delaney,male,20
77316670095,Raymond,Robinson,male,20
92502481939,Carlos,Applebaum,male,75
51269624394,Kim,Asher,female,52
67465187203,Marjorie,Rodriguez,female,41
62544721928,Grace,Hernandez,female,40
69248608863,Clyde,Lane,male,92
46190302659,Luis,Rowe,male,75
21882716181,Rachel,Gowen,female,32
52077515899,John,Farr,male,72
14712443332,Thomas,Brown,male,26
15425921951,Edward,Rudolph,male,13
53488574498,Billy,Tran,male,40
65452770746,Louise,Guillot,female,71
63844328075,Leslie,Mcdonald,female,55
47185756937,Robert,Englander,male,73
43705924969,Frank,Jennins,male,93
92611435101,Helen,Pierce,female,11
78672991077,Jack,Morrison,male,46
32403774664,Isabel,Goff,female,38
97073778232,Yesenia,Pastrano,female,49
25529884166,Randy,Ostrzyeki,male,72
14381852685,Susan,Mcneill,female,93
63023831316,Charles,Hubbard,male,32
62647095055,Jessica,Miranda,female,61
86856439890,Mary,Diaz,female,83
33197762807,Joe,Douglas,male,19
39439295242,Michael,Mcdougald,male,14
65961659039,Henry,Stephens,male,83
75334433319,Gary,Aleman,male,98
35648702066,Norman,Monn,male,84
23354911759,Robert,Stroman,male,63
67060680392,Brian,Davis,male,46
71081494325,Ralph,Jones,male,41
75470013850,Emmanuel,Horton,male,55
45648955427,Thelma,Dage,female,42
93442280397,Karen,Cohrs,female,56
70350707686,Barbara,Dubray,female,70
71121761710,John,Long,male,20
10622344246,John,Sant,male,54
10322014447,Kristin,Flores,female,84
63252688372,Chad,Zhong,male,96
17328195462,Robert,Hadley,male,75
55219312452,Angela,Levitt,female,64
34918632930,Amy,Pimenta,female,1
30383076520,Esther,Fowler,female,52
69235131294,Joe,Dalley,male,70
49410501669,Sharon,Meyer,female,100
67193427482,Cora,Illiano,female,40
81723393058,Jamie,Martin,female,47
44747542991,Angel,Seidel,male,54
64664775883,Lisa,Hurrell,female,30
29388073317,Bobby,Hunter,male,61
99183945761,Rex,Miles,male,71
69300988924,Jonah,Spurgeon,male,93
30394303181,Joseph,Blevins,male,26
60201574114,William,Mcclure,male,80
34304498584,Paul,Hague,male,7
38113730965,Candice,Cook,female,64
32577543110,Maximo,Campbell,male,71
59906662713,John,Hayes,male,100
65197210089,Valerie,Johnson,female,6
57928078841,Jason,Ripley,male,21
12097983527,Joe,Alexander,male,68
66457510135,Judy,Moody,female,48
96882345784,Samantha,Parks,female,22
12138903084,Carol,Acuff,female,6
