CNPJ,CPF
25776742292783,83576361645
82561615894649,73888343194
72465950607081,86421453918
49341182316212,21873530162
27745130881963,41630826295
97990733908995,91630120969
32446416049734,99197897122
80509909102767,42897092251
47826093703467,88194434190
62749743857167,61801298733
85443217227750,50145672230
21656594657176,96008700778
65012305574195,49435861263
82165497775159,94235451331
82011566347608,50956990583
91166863731899,82518797825
36165256900022,22206639872
82484311618001,23559517663
74549080594929,72889169187
96758550393062,92981480061
80993060686527,65363310019
65012305574195,57588119439
94823868628552,82124094747
53902059683323,79407982001
52353336284687,51687493974
77363555522414,89239909985
61303513933329,32168651452
54815793842573,92340518497
94823868628552,65212134209
85443217227750,90001794970
82165497775159,22800028598
77363555522414,76609082274
96446561698593,55793881834
52353336284687,85142429179
41418339362464,21724969463
31032450253537,32333999743
61921603224803,98032422596
91166863731899,50683465131
21656594657176,47032073422
56114895756964,41462193712
17930212248350,76149994490
78376027409410,22782121244
31161948922058,22108169727
31161948922058,70022767122
82165497775159,15754733596
79188359316833,51663585723
69595295206961,25223336823
96446561698593,81632944743
94312606099957,27771565967
61921603224803,16201057101
25513712398394,52133599701
65012305574195,83411244081
97811619447236,19029233336
27745130881963,58614961785
77363555522414,87758690336
79522914976349,29915959827
94466310402991,42272398132
52353336284687,87573292573
24213037007828,68935112731
96446561698593,14473445101
34309540217627,30253381886
25513712398394,52430489032
94312606099957,53071651804
25513712398394,15641667117
31032450253537,50043693626
34309540217627,48370424779
49341182316212,73378359946
25776742292783,43761958624
14449365346203,99745653151
20077990191341,26506210689
53902059683323,82085929966
56114895756964,58631090707
91166863731899,60260428107
80197117608063,30625517366
59641810724473,62270006769
33627455438980,91869547550
36551947019119,95215995417
97534969517714,62017067036
38045647514401,26857551985
84419120657576,20864155671
32146474794536,71833754060
21656594657176,46940048861
97534969517714,37021054226
80197117608063,77261325676
92472164654253,66962216479
39003021370379,98801760285
18281739518582,89641164459
96446561698593,88258764045
53902059683323,53276098753
97811619447236,95325229046
82165497775159,71304678674
41418339362464,54796740316
82165497775159,30483654295
82011566347608,66381383401
33627455438980,27166796532
24366148453943,80944886586
78376027409410,40915594637
19340753971102,14293749414
91166863731899,86683976358
68773749662947,26391088741
45295288702545,93435517645
59641810724473,36710101666
68312882938921,82683169842
68773749662947,60403097477
40118078390691,62054610288
92472164654253,26534433895
31161948922058,89245430907
56114895756964,84620034216
54815793842573,75238855267
25776742292783,73182261294
37807480399323,30461613328
83278808046270,88256884610
19340753971102,38557382749
19340753971102,75988240782
82011566347608,90972691185
34309540217627,70269607065
80993060686527,78418491266
59108194804780,66058847125
75879460602581,54444906015
56114895756964,74351494184
82622589316584,27664653967
27745130881963,76280962602
79188359316833,11807716132
97990733908995,52610967595
39280180505111,58381439807
72940236893833,31288150640
12889672508035,31218901489
94312606099957,70580472808
24213037007828,19629756122
58380936692239,23085345488
25513712398394,80472782091
97534969517714,22007408644
59108194804780,85785143861
56114895756964,54630242416
36551947019119,98414752825
27745130881963,81357377559
97534969517714,55844499275
32146474794536,52044931125
59641810724473,19273482307
21656594657176,14165936203
59641810724473,90385230895
93922386015918,69521836466
92472164654253,28281706748
95660750107841,97534484478
41418339362464,15536776676
82874747428016,77120668217
52353336284687,79036156431
45295288702545,73593683800
37698948044599,83487511399
41917072548596,77623724996
55841356143005,45776212105
18281739518582,45301689221
83278808046270,34889391976
33627455438980,94277360616
55841356143005,17494238152
80993060686527,52313292285
85443217227750,80913934268
39280180505111,16725083380
94312606099957,26197092120
78376027409410,90006312836
80294934452936,48973961509
35810129552383,48890769670
65584843227507,98128676492
97534969517714,49404393807
80509909102767,64875578254
80294934452936,97086643259
12889672508035,50420636223
85443217227750,82131097851
91166863731899,89814923696
64411873825172,38441180709
21656594657176,35448357445
24213037007828,44346029436
62668877819131,70526472821
65012305574195,47621184747
55841356143005,22037728594
59641810724473,76152219421
18281739518582,80882319282
14449365346203,76640043378
46097289636674,12437290896
91166863731899,43239243590
97811619447236,12273786546
74549080594929,91006119196
55841356143005,72337219929
92472164654253,78706436681
61303513933329,34904740912
37698948044599,55942418294
24366148453943,56764809067
56114895756964,58054793596
82561615894649,22978121187
59108194804780,19698748098
77363555522414,11756196032
82874747428016,58370173332
39003021370379,45168208512
84419120657576,38659710343
24213037007828,54026527328
37698948044599,77450860479
45295288702545,28974762531
95660750107841,88906754641
21656594657176,75973276810
80197117608063,48766663723
59191751694955,62265749773
45295288702545,77728555727
52353336284687,78837641513
59108194804780,85414502306
61303513933329,14447516789
58380936692239,17184034512
82874747428016,11362070620
69595295206961,62129064645
85443217227750,83486246289
29394446117338,53833736384
41917072548596,51305687249
21656594657176,41994031641
97811619447236,76497317963
61303513933329,49157039339
85833961954628,82624343950
94312606099957,93897565790
40118078390691,73500930086
46097289636674,94456998112
14449365346203,71843386634
20077990191341,62760706543
24213037007828,71922336513
97990733908995,57758981624
25776742292783,26149711698
24366148453943,97969245342
25513712398394,44155242204
61303513933329,73477627608
62749743857167,76870690815
29985749885620,47189783129
55841356143005,13835340834
85833961954628,23173929771
24366148453943,41147427561
17930212248350,52482862549
97534969517714,65943864087
32146474794536,53396605121
29394446117338,58710130116
58380936692239,34736121443
18281739518582,84588360044
78376027409410,80734052708
82561615894649,13074556474
25513712398394,69773843634
95660750107841,44647227641
45295288702545,69018696388
47826093703467,42988808185
34309540217627,10277837752
53902059683323,74748398043
82874747428016,50333572517
97990733908995,43445163774
91166863731899,34810197183
72940236893833,90859241597
55841356143005,37434071723
39280180505111,23603278052
21656594657176,28565482464
33627455438980,34874927982
82011566347608,71682953006
92472164654253,87080598857
25776742292783,99297721203
37807480399323,92365699258
79188359316833,30370439906
36165256900022,66448496276
82165497775159,29129402484
80509909102767,89144659017
98350280848017,66941886489
14449365346203,38815340520
20077990191341,50731585399
40118078390691,24413810049
46097289636674,79064830225
32146474794536,19500943027
96446561698593,38918684139
82874747428016,95516496191
82851329951625,81344733334
79188359316833,53734134104
24213037007828,54899683286
25776742292783,13884895357
54815793842573,20567014963
82561615894649,38979194560
61303513933329,64248554604
94466310402991,78299724757
59191751694955,27835074149
82484311618001,26271892772
77948010861427,41995984018
69595295206961,10131290891
18281739518582,62427866097
97811619447236,96502870533
94312606099957,92008506065
65584843227507,71675928212
82561615894649,71289753827
62749743857167,14901130023
72465950607081,60176668268
25776742292783,71172248439
82874747428016,50192978180
41418339362464,56965095734
64411873825172,88335168249
39003021370379,25828778632
32446416049734,90029927094
24213037007828,44644386486
62668877819131,18300008519
37698948044599,92420086207
56114895756964,94343272747
20077990191341,83682700502
52353336284687,38067607814
36165256900022,68552788094
77363555522414,53452324382
97534969517714,86222014068
74549080594929,33868986738
97811619447236,67861066925
98350280848017,68671576718
35810129552383,25654998757
94466310402991,44450840206
82561615894649,57509058788
72465950607081,55888467246
82011566347608,49691170264
39003021370379,19325702736
95386174431158,74184929699
19340753971102,13627616187
96446561698593,99692967614
41418339362464,20923944741
94466310402991,47928116529
78376027409410,62729964458
80197117608063,20274355800
92522664749144,23541412134
94823868628552,10531051205
96252915496527,66312414863
20077990191341,18439746869
79188359316833,27812751996
82165497775159,95204025324
45295288702545,37295921475
94823868628552,52559288801
59191751694955,17128955663
59641810724473,82570802534
39280180505111,52995046212
47826093703467,24594047318
52353336284687,41562482905
64411873825172,81018176134
85443217227750,87335391129
46097289636674,53913970066
64411873825172,91615456058
82622589316584,29433527750
