CPF,ID,papel
76269491965,11081,assassino
80767133059,121,heroi
82940375188,1921,assassino
43028499512,818,assassino
37658644695,167,banqueiro
98729284733,70,lenhador
80171357434,12211,mocinha
44717258782,70,banqueiro
66224859155,786,banqueiro
50773583281,243,heroi
37320351194,77,mochinho
24552387871,10559,heroi
30678893182,13654,ladrao
90412644164,1921,mochinho
69624811192,670,lenhador
56987669391,818,heroi
82870235161,634,mochinho
92691531924,24,figurante
20071511941,1647,figurante
92418610223,12658,heroi
24596737569,11081,mocinha
80814315874,616,lenhador
11544847316,11544,figurante
21220158779,17774,banqueiro
40594736304,1999,mochinho
83836838521,9373,banqueiro
13639628749,9476,mocinha
70678645690,652,mochinho
68236324030,9532,ladrao
91337017124,17774,ladrao
77679614604,310,figurante
16653900951,9506,banqueiro
26567988614,14128,assassino
77275886595,671,banqueiro
22471238847,557,mocinha
72236057508,6466,ladrao
66968219109,9833,lenhador
26317281025,671,lenhador
47397125626,6466,banqueiro
47189220203,9476,mocinha
28550492570,768,banqueiro
46394453541,129,heroi
77204346473,1574,lenhador
60071000777,2059,ladrao
77844899226,1900,heroi
55943278530,1574,heroi
87961058720,11081,assassino
72101729230,14128,mochinho
78895813780,2675,mochinho
37525151770,9532,figurante
95490471846,557,figurante
88751431814,22,mocinha
64799819152,1574,lenhador
19638802538,1824,assassino
45432195546,634,mocinha
61695556729,11544,banqueiro
97064389057,634,figurante
33561185025,4614,ladrao
88002859103,122,figurante
24941224716,167,figurante
54571668762,634,mochinho
10854350519,2114,lenhador
58305377379,98,ladrao
15545475400,129,assassino
30897972855,9532,heroi
52877916901,425,heroi
53736311909,17774,assassino
32983507035,2114,mochinho
67604464217,1647,figurante
58035659892,1809,figurante
46416957488,12658,lenhador
91497979592,557,assassino
46502055330,768,ladrao
16918120168,869,lenhador
75533816203,12658,figurante
90492661591,557,banqueiro
38009550151,1433,ladrao
66374588675,557,banqueiro
85856582140,1921,figurante
25923654456,65,figurante
65530384146,10567,mochinho
53944668549,310,heroi
52441298155,4614,banqueiro
22138443972,129,ladrao
75340406583,9806,mocinha
16985429456,11081,assassino
50756526039,12658,heroi
67574407307,2059,lenhador
63876659444,243,mocinha
78290597692,24,banqueiro
73606581543,508,mochinho
12395904310,9806,mochinho
30889171389,14462,mocinha
90746288069,10559,banqueiro
87868986642,10567,heroi
70557519546,557,assassino
47149025217,1538,banqueiro
50935166263,77,mocinha
90066287681,161,ladrao
75128976553,9833,mochinho
73046792065,17774,lenhador
24465688932,1647,figurante
77382164603,1999,mocinha
54666293055,9532,banqueiro
66508066140,12211,banqueiro
94104054788,10559,ladrao
16554282342,670,ladrao
60239219445,9016,mochinho
19646428202,1538,lenhador
45133549527,1824,ladrao
91112833627,65,assassino
73505289189,10647,figurante
53157966535,1647,heroi
89682648544,1538,mochinho
10798370923,1429,lenhador
76235938697,10590,lenhador
12994361837,9532,heroi
63545818859,9506,mochinho
70516218249,1429,ladrao
26626222554,6466,figurante
45607528039,65,lenhador
67004737986,11544,ladrao
17825940461,10559,ladrao
60797785721,302,heroi
19459350036,421,banqueiro
61363411000,672,mocinha
74755038912,6466,mochinho
90168149776,10992,banqueiro
14933927727,1921,mocinha
58257939618,634,banqueiro
16114108398,302,mochinho
60124464221,869,heroi
70899538418,508,assassino
43516948179,10625,lenhador
33035881861,9016,mocinha
97555433954,13654,banqueiro
77072074171,14128,heroi
21280714394,167,assassino
19644994061,9373,mochinho
94089091965,70,assassino
93912395282,243,mocinha
77767061669,243,figurante
84444612702,167,mochinho
36735608323,10625,mocinha
19363665010,508,mochinho
86319705274,1921,mochinho
90661988255,1900,mocinha
41321104831,1824,heroi
70170031938,2114,mochinho
46655026910,122,lenhador
84939882217,9806,mocinha
38155460580,121,banqueiro
44901899184,12211,banqueiro
94636829062,2114,mocinha
71477742319,310,figurante
82596762006,176,heroi
48815397710,11635,heroi
49365651461,22,figurante
16312771891,1429,lenhador
82126469442,11081,assassino
75532181459,19457,lenhador
46208451951,1999,figurante
33143216620,176,banqueiro
64397909856,12658,mocinha
30530146806,6466,heroi
81556600589,9476,banqueiro
79455672624,167,assassino
87511761117,11081,lenhador
91177165637,19457,banqueiro
64678264800,1809,figurante
75001883327,670,mochinho
34101417993,243,mocinha
85415351258,2067,banqueiro
41831356723,70,banqueiro
90070475719,2841,banqueiro
26267718724,1538,banqueiro
75928301316,1429,lenhador
92551645561,161,ladrao
37038225055,671,banqueiro
85895672975,9833,banqueiro
65630647507,670,mochinho
13510270637,65,ladrao
41938302173,10559,mochinho
55210024926,10567,banqueiro
84340434219,2675,ladrao
35379825413,1809,figurante
64307664440,9506,banqueiro
76289420142,557,figurante
29925841455,9741,assassino
78184509401,4247,mochinho
28681273632,11081,figurante
12417407393,1574,lenhador
80325443312,1999,mocinha
63598053039,634,ladrao
82381245374,70,lenhador
55252837148,10559,mocinha
42287579524,634,lenhador
48976324581,2067,lenhador
22905652119,2114,assassino
84085974056,1921,heroi
29659094838,421,ladrao
83384548074,2114,lenhador
32552857665,10992,heroi
46809615858,9506,banqueiro
37839307932,322,assassino
12773199940,10992,ladrao
36615220938,65,lenhador
15928784905,65,heroi
41585879323,10559,ladrao
97562427309,322,banqueiro
67619745632,9506,mochinho
62209941539,10567,banqueiro
30120764666,869,mocinha
82086163265,1824,ladrao
54642009175,1647,mochinho
69140801658,8920,mocinha
79115952301,14128,figurante
34948889496,9833,assassino
23906706760,11081,mocinha
79316092300,1647,figurante
87724093963,11544,figurante
30406165618,8920,mocinha
23573030618,508,heroi
17847780041,2675,mocinha
78213866319,10992,lenhador
37014711277,671,heroi
38595343492,693,figurante
56682173336,672,mochinho
95995680271,1433,banqueiro
42848782949,9741,mocinha
35709671340,11635,assassino
32458528902,1999,mochinho
69914793477,1921,assassino
41622159831,2067,lenhador
17003801566,818,mochinho
42447708988,9476,ladrao
80522089435,786,lenhador
73008180033,9806,mochinho
34807214747,10567,lenhador
14319754056,6466,assassino
98413083061,425,figurante
48409858545,176,ladrao
80931482469,818,assassino
65113473427,1809,lenhador
83302408576,12211,figurante
17067928634,65,mocinha
94661748793,1921,banqueiro
52240305864,14128,figurante
79426255808,10625,heroi
52245367052,693,mocinha
82000053664,322,assassino
40381773270,2575,lenhador
89321849276,4614,heroi
18029390653,1433,banqueiro
83282258593,9476,mocinha
52159018457,9532,mocinha
85502793332,693,mocinha
73235474438,302,mocinha
94209874762,634,lenhador
51594178966,8920,heroi
53739027366,14128,heroi
28746276098,122,lenhador
26690601135,671,figurante
39782586528,11635,assassino
78267870905,167,mocinha
88059729955,12658,banqueiro
79515397987,11635,mocinha
56724177825,120,heroi
28422525565,8920,mochinho
13848834549,9476,mocinha
60554876905,243,lenhador
37159759218,869,ladrao
23399371547,310,ladrao
73978432653,1574,assassino
30729400943,14128,figurante
63293194413,10867,heroi
42464119153,1809,lenhador
25359674240,9833,figurante
51566737514,2114,banqueiro
94818671012,9532,figurante
54815268815,2048,figurante
86595038288,10559,mochinho
87368379669,98,figurante
56562722730,1824,lenhador
84088468790,1538,assassino
25476227219,2841,mocinha
76947188540,9476,mocinha
44751337975,9373,banqueiro
39888418870,9806,lenhador
38960548284,4247,mochinho
25683102552,2841,banqueiro
42995835773,818,figurante
23111658159,9833,heroi
78348473850,121,banqueiro
76660983452,11081,banqueiro
26716616601,10559,ladrao
31612895486,10590,figurante
22814611609,176,assassino
36111645867,310,lenhador
86184385040,2059,ladrao
23776038733,22,ladrao
88287408762,1999,mochinho
95148337386,12658,figurante
96906934111,1900,heroi
55566885027,161,mocinha
99372832485,2059,lenhador
48907058733,6466,ladrao
92088824480,9476,mochinho
57991730531,1900,banqueiro
11015176670,13654,banqueiro
92554552727,120,assassino
35255035106,1921,heroi
22759382145,4614,heroi
64658091152,310,mocinha
45413977526,9476,banqueiro
17179345571,302,banqueiro
36342812081,8920,mochinho
36938524207,22,ladrao
68337590270,553,mocinha
55092172809,12211,lenhador
74224294764,10647,mocinha
37040256644,6466,banqueiro
74918992614,24,mocinha
40376373281,634,mocinha
17179678117,4247,heroi
90356308443,10992,lenhador
29995147586,693,figurante
42597443984,14462,heroi
29172237713,9806,heroi
95799397994,1921,heroi
97348016539,12658,heroi
38902565989,768,assassino
34804152347,2059,mocinha
68348086179,14128,mochinho
57947524913,10559,ladrao
87191849044,553,figurante
19293743934,167,ladrao
72657816991,425,banqueiro
10668034007,9373,ladrao
69298350367,9506,figurante
33728618438,302,heroi
31118339044,672,banqueiro
80028131661,10992,heroi
79501031226,1538,assassino
97296139729,4247,lenhador
21254788451,322,figurante
78373708231,12211,mocinha
70499660783,9532,figurante
12799813470,553,heroi
58999542718,553,mocinha
19702545153,508,assassino
90516061659,9506,figurante
96949315138,17774,lenhador
20380042775,243,assassino
54157708659,2114,figurante
57615031203,13654,mochinho
61584030053,9532,figurante
93626039220,9741,mochinho
52218595834,120,lenhador
52031583072,2575,banqueiro
23452192720,12211,assassino
15691005079,11544,mocinha
63938222881,1647,ladrao
34820719595,9016,ladrao
39754503530,129,figurante
22784824282,652,mocinha
13466190636,122,heroi
78971787386,9016,figurante
23875122672,17774,ladrao
60398546273,1574,figurante
90437171378,672,mochinho
47665994352,421,ladrao
80820346783,9506,mocinha
71138016039,4247,assassino
48948008561,6466,ladrao
28720535503,1433,heroi
56457904074,310,ladrao
77723565549,2114,banqueiro
40983002541,77,ladrao
83498270154,9741,assassino
15845501492,818,heroi
48373836044,1809,heroi
80534315038,1538,mocinha
58230714906,10567,mochinho
19862920246,9016,mochinho
85801612468,9373,lenhador
10802961841,2114,mocinha
30111979612,2575,banqueiro
78945068575,10567,mochinho
81952182445,1824,mocinha
54983034661,8920,ladrao
35258908779,9506,assassino
98208609847,2114,ladrao
99023267733,9016,lenhador
79084697264,10867,heroi
12350124866,9506,mochinho
32686503193,671,mochinho
62123103313,122,figurante
73581566540,13654,lenhador
39601281419,121,mochinho
15803229751,1809,mocinha
30629705693,122,assassino
24242251932,10559,mocinha
33975140712,8920,banqueiro
84445481591,2114,mocinha
63354277584,10867,lenhador
62213129780,176,banqueiro
44653415105,4247,assassino
74008763672,634,figurante
75282833948,120,figurante
33545489927,9016,assassino
13290802599,671,ladrao
27928969817,11635,ladrao
40210050289,2114,banqueiro
89238344640,122,banqueiro
35763431939,122,lenhador
47006344767,425,figurante
78218887237,1824,mocinha
45629505297,161,lenhador
77600803934,9476,assassino
85002394522,768,lenhador
85383373130,1999,heroi
87867604909,2575,heroi
32649141819,9532,mochinho
41216744793,9016,mocinha
24770826944,24,assassino
55482027448,17774,banqueiro
43397643830,1647,figurante
17674699867,1433,figurante
53645001234,671,ladrao
31557134505,557,mocinha
62764494102,122,mochinho
31779901700,65,figurante
26257320859,553,figurante
61603219905,12658,ladrao
28648122766,122,mocinha
85844157563,322,lenhador
94399437784,12658,figurante
82738809414,6466,heroi
55295040898,1824,mochinho
80703389498,425,lenhador
46699905797,634,assassino
42468352936,11081,lenhador
82972201132,322,mocinha
24221373013,4614,lenhador
80304151572,121,heroi
41226828616,955,assassino
34152633200,6466,assassino
91792052460,10867,heroi
37762263331,4614,banqueiro
52510093416,616,lenhador
73582139381,302,mocinha
47502341298,243,ladrao
79977770859,2059,lenhador
54279839324,302,ladrao
87177984634,557,heroi
70611707409,1433,ladrao
28412879089,1574,assassino
96867551708,9476,lenhador
19441659798,9833,mochinho
12706436730,161,assassino
45553734327,1900,assassino
45638990358,4247,mocinha
64042892373,11635,banqueiro
30936759275,322,banqueiro
37717568551,553,mochinho
34748509066,2675,banqueiro
63197400575,120,banqueiro
87314203068,10867,lenhador
65030430159,302,lenhador
50052632965,24,banqueiro
51932745123,2575,mocinha
54813296746,14462,assassino
12555861687,11635,mocinha
87868551889,1433,mochinho
33069719174,9806,heroi
16393944651,869,heroi
13892452396,10867,heroi
97402922522,2067,ladrao
76407451909,1921,ladrao
39238383265,6466,banqueiro
26611100272,616,figurante
36492288792,22,mocinha
10552954993,120,figurante
74175405596,2114,ladrao
79371256126,13654,lenhador
22099474087,670,ladrao
40086999062,22,lenhador
98208015783,310,banqueiro
57416541964,6466,assassino
95871457695,302,mochinho
29628588016,24,banqueiro
12741741400,1574,mochinho
79865255462,4614,banqueiro
42381642811,11544,mocinha
87374055353,2067,mocinha
44895128291,176,mochinho
60622280505,17774,assassino
44070707778,2114,heroi
75758973739,10590,mochinho
22837856090,10567,mochinho
59343563868,1999,ladrao
33167701814,1900,mocinha
57778005491,869,mocinha
92645070756,14462,heroi
42892709717,670,heroi
30511585536,12658,heroi
83629298007,10590,figurante
87782193943,616,lenhador
35641359077,10647,assassino
29332899986,6466,assassino
78320058665,11081,ladrao
98218792868,9741,figurante
41130154481,8920,assassino
85325214020,11081,heroi
16029573601,9532,heroi
16551658156,1574,lenhador
59945333527,161,mochinho
12277797082,1900,lenhador
25678539639,70,mochinho
61889608614,1538,lenhador
39714985798,1433,lenhador
83383102643,557,ladrao
23687149966,1809,mochinho
65557979419,77,figurante
74126541698,12211,banqueiro
78233988989,786,mochinho
22003940781,1647,figurante
97242307168,70,mochinho
95961769853,616,lenhador
85709963738,693,mocinha
87824090135,1809,mocinha
46601965118,2675,ladrao
81849501042,167,ladrao
15830016747,11081,mochinho
52968409504,310,heroi
81519831110,671,heroi
26216338889,9741,banqueiro
76991915916,2059,assassino
48513407555,9806,lenhador
87102582461,9016,ladrao
19184556990,2841,figurante
77166075068,1574,figurante
63205136363,11635,ladrao
56886833647,77,lenhador
32402437278,19457,banqueiro
68821731867,4614,ladrao
40633253104,8920,heroi
65127732198,10867,mochinho
95627571800,2059,ladrao
21529805326,2114,banqueiro
16384310738,9806,figurante
19892789480,22,mochinho
87183697446,425,lenhador
60014467638,786,banqueiro
46600999580,10567,figurante
45319400319,4247,assassino
96589925409,14128,heroi
88527884268,421,mocinha
33942132920,322,banqueiro
10861026476,122,heroi
66079073641,553,figurante
68641921799,1900,mocinha
43908838541,1538,mochinho
44425608872,671,lenhador
76870777080,634,ladrao
38020636663,10647,ladrao
48368265366,768,mochinho
87184563055,9476,mocinha
82883645942,121,banqueiro
22272927551,9741,banqueiro
18325131457,2841,figurante
